QouteText,is_legal
"Carefully use an X-ACTO knife to cut the patterns out. The hull is made sandwich style. (See the drawing on page 56 as a guide.) Starting with the left side of the boat’s keel: glue number 1 to the boat’s keel at the top, Next, glue number 2 to number 1, then, finally, glue number 3 to number 2.",0
"Egyptologists believe it was Ramses II who was the pharaoh during the Jewish exodus from Egypt. His long active reign did cover that historic period in time. Ramses II lived during the time referred to as the Age of Classical Antiquity. He was a builder of cities and raised the standard of living for his subjects. He made Egypt a wealthy and powerful land whose influence spread from what is now called Sudan, Palestine, and Syria. Upon his death he was buried in the Valley of the Kings where, in 1881, his mummy was discovered in a simple grave. Today his remains are kept at the Cairo Museum.",0
"The right side of the hull is built in the same manner as the left side: number 1 is glued to the boat’s keel. Next, glue the number 2 to number 1, then, finally, glue number 3 to number 2.",0
The hull is now ready for light sanding. Use a sheet of extra-fine sandpaper to gently smooth the hull’s sharp edges ONLY.,0
CANOPY: Place a drop of instant adhesive to the top of each support post and then lay the canopy piece directly on the posts. Make sure the canopy is straight and square on the posts. Press the canopy down gently against the posts for a few moments until the glue holds.,0
Construct the mast and yardarm from the patterns shown on page 59. Use an ″ round dowel for the mast and round dowel for the yardarm. Use extra-fine sandpaper to shape the mast.,0
"Allow these pieces to dry thoroughly. Next, glue the main deck to the top of the hull. Secure them together with plastic modeling clamps.",0
"The word pharaoh is not Egyptian in origin, but comes from the ancient Hebrew word for “leader.” If ever a pharaoh epitomized that title it was Ramses II, an Egyptian king of the 19th Dynasty who reigned from 1279 to 1213 B.C. Greatly respected by his people and enemies alike, he was given the title “Ramses the Great″ in his own lifetime.",0
"Place the 4″ x 3″ sheet squarely over the outline guide on page 51. Use a #2 pencil to gently trace the image onto the sail material. The image may appear light now, but once it is placed under a good light source the lines will be easily seen for the final tracing before the actual painting of the sail.",0
The next part of the project involves making the two large steering oars that will mount at the rear of the boat and the ten rowing oars (see photo on page 53).,0
YARDARM: Refer to page 41 for the exact location of the yardarm on the mast and then attach it to the mast with white carpenter’s glue. Make sure that it is centered on the mast and you use enough glue so it bonds tight.,0
"The hull should have a layered, or a stepped appearance. The pharaoh’s boat hull should not have a smooth look.",0
Use the curved deck as a reference when joining the sections together. The left side of the hull is done.,0
The rowing oars blades are made from thick balsa wood with 0.010″ round brass rods for the shafts. The two steering oar supports are on page 59.,0
ROYAL SAIL: Apply a thin bead of white carpenter’s glue along the leading edge of the yardarm. Then carefully place the top edge of the sail against the yardarm. Allow one hour to dry before continuing.,0
"When the supports are completed, see page 57 for where to glue the port and starboard support.",0
Allow these small and delicate parts to dry thoroughly. The four posts supporting the cabin top are made from round dowels.,0
"Take a 7¾″ x 11¾″ sheet of light colored papyrus or a sheet of beige parchment paper and, using an X-ACTO knife, carefully cut out a 4″ x 3″ piece from the blank sheet. The sail’s 4″ side will be the length; the sail’s 3″ side will be the width. It is recommended that you cut out an extra piece to use as a practice piece for the painting of the sail.",0
